            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2462460.500000000, A.D. 2029-Nov-20 00:00:00.0000, -4.034265583815856E+00, -2.310419427522966E+00,  3.559059284596920E-02, -7.262143474621270E-04, -6.449999982714821E-03, -3.206082524880250E-04,
2462470.500000000, A.D. 2029-Nov-30 00:00:00.0000, -4.040940078219516E+00, -2.374590227223283E+00,  3.238022952775343E-02, -6.091135540527012E-04, -6.384139331846344E-03, -3.214428724189933E-04,
2462480.500000000, A.D. 2029-Dec-10 00:00:00.0000, -4.046456243497635E+00, -2.438101819587404E+00,  2.916215662285152E-02, -4.945295759016514E-04, -6.318160147012085E-03, -3.221511205642008E-04,
2462490.500000000, A.D. 2029-Dec-20 00:00:00.0000, -4.050838691198676E+00, -2.500953060353357E+00,  2.593760951757402E-02, -3.823522735827735E-04, -6.252069873881469E-03, -3.227386453745604E-04,
2462500.500000000, A.D. 2029-Dec-30 00:00:00.0000, -4.054110967032312E+00, -2.563142857524020E+00,  2.270776759737490E-02, -2.724786291852643E-04, -6.185871613819154E-03, -3.232110032329797E-04,
2462510.500000000, A.D. 2030-Jan-09 00:00:00.0000, -4.056295622328457E+00, -2.624670130922386E+00,  1.947375505541769E-02, -1.648127868024228E-04, -6.119564740702900E-03, -3.235736780879108E-04,
2462520.500000000, A.D. 2030-Jan-19 00:00:00.0000, -4.057414285587815E+00, -2.685533778397986E+00,  1.623664158847471E-02, -5.926602425197405E-05, -6.053145610605232E-03, -3.238320843925533E-04,
2462530.500000000, A.D. 2030-Jan-29 00:00:00.0000, -4.057487733269598E+00, -2.745732649471192E+00,  1.299744314400746E-02,  4.424337586323850E-05, -5.986608333032334E-03, -3.239915541746977E-04,
2462540.500000000, A.D. 2030-Feb-08 00:00:00.0000, -4.056535958685896E+00, -2.805265526815178E+00,  9.757122866769177E-03,  1.457903785474714E-04, -5.919945559420616E-03, -3.240573106124490E-04,
2462550.500000000, A.D. 2030-Feb-18 00:00:00.0000, -4.054578237721977E+00, -2.864131115513901E+00,  6.516592361097170E-03,  2.454435781230473E-04, -5.853149242042896E-03, -3.240344320578450E-04,
2462560.500000000, A.D. 2030-Feb-28 00:00:00.0000, -4.051633190139384E+00, -2.922328039569405E+00,  3.276713341649320E-03,  3.432656965802749E-04, -5.786211317718248E-03, -3.239278111103988E-04,
2462570.500000000, A.D. 2030-Mar-10 00:00:00.0000, -4.047718835416032E+00, -2.979854844704427E+00,  3.829969861905861E-05,  4.393141726746638E-04, -5.719124277677110E-03, -3.237421134072315E-04,
2462580.500000000, A.D. 2030-Mar-20 00:00:00.0000, -4.042852642382615E+00, -3.036710006182270E+00, -3.197880041556434E-03,  5.336418073554782E-04, -5.651881598250686E-03, -3.234817403795616E-04,
2462590.500000000, A.D. 2030-Mar-30 00:00:00.0000, -4.037051572281877E+00, -3.092891940192338E+00, -6.431099917307341E-03,  6.262974273877253E-04, -5.584478023090225E-03, -3.231507993244820E-04,
2462600.500000000, A.D. 2030-Apr-09 00:00:00.0000, -4.030332115254998E+00, -3.148399017334660E+00, -9.660673479918194E-03,  7.173265305357423E-04, -5.516909702938639E-03, -3.227530829720575E-04,
2462610.500000000, A.D. 2030-Apr-19 00:00:00.0000, -4.022710320604993E+00, -3.203229576864151E+00, -1.288595058911842E-02,  8.067718800546256E-04, -5.449174211634546E-03, -3.222920594740563E-04,
2462620.500000000, A.D. 2030-Apr-29 00:00:00.0000, -4.014201821473957E+00, -3.257381940575022E+00, -1.610631415907646E-02,  8.946740245809936E-04, -5.381270462181169E-03, -3.217708723123298E-04,
2462630.500000000, A.D. 2030-May-09 00:00:00.0000, -4.004821854742463E+00, -3.310854425452026E+00, -1.932117694767196E-02,  9.810717329845349E-04, -5.313198548640344E-03, -3.211923487985451E-04,
2462640.500000000, A.D. 2030-May-19 00:00:00.0000, -3.994585277015962E+00, -3.363645354486575E+00, -2.252997846700398E-02,  1.066002342272495E-03, -5.244959541760117E-03, -3.205590155173799E-04,
2462650.500000000, A.D. 2030-May-29 00:00:00.0000, -3.983506577553435E+00, -3.415753065323910E+00, -2.573218207505022E-02,  1.149502022322794E-03, -5.176555263283972E-03, -3.198731187823150E-04,
2462660.500000000, A.D. 2030-Jun-08 00:00:00.0000, -3.971599888929713E+00, -3.467175916630613E+00, -2.892727228883097E-02,  1.231605966202836E-03, -5.107988058512534E-03, -3.191366481750989E-04,
2462670.500000000, A.D. 2030-Jun-18 00:00:00.0000, -3.958878996118410E+00, -3.517912292240297E+00, -3.211475234123938E-02,  1.312348517806018E-03, -5.039260581313088E-03, -3.183513614841410E-04,
2462680.500000000, A.D. 2030-Jun-28 00:00:00.0000, -3.945357344558680E+00, -3.567960603251557E+00, -3.529414198842849E-02,  1.391763249632073E-03, -4.970375600674112E-03, -3.175188096811648E-04,
2462690.500000000, A.D. 2030-Jul-08 00:00:00.0000, -3.931048047639437E+00, -3.617319288321317E+00, -3.846497556294717E-02,  1.469883003545906E-03, -4.901335833884606E-03, -3.166403609702052E-04,
2462700.500000000, A.D. 2030-Jul-18 00:00:00.0000, -3.915963893916647E+00, -3.665986812436615E+00, -4.162680026013562E-02,  1.546739904791643E-03, -4.832143809280245E-03, -3.157172232986749E-04,
2462710.500000000, A.D. 2030-Jul-28 00:00:00.0000, -3.900117354290607E+00, -3.713961664458751E+00, -4.477917463962133E-02,  1.622365357423933E-03, -4.762801757421946E-03, -3.147504647897848E-04,
2462720.500000000, A.D. 2030-Aug-07 00:00:00.0000, -3.883520589285691E+00, -3.761242353707718E+00, -4.792166731964665E-02,  1.696790029641994E-03, -4.693311527554819E-03, -3.137410318779861E-04,
2462730.500000000, A.D. 2030-Aug-17 00:00:00.0000, -3.866185456501854E+00, -3.807827405828327E+00, -5.105385584155718E-02,  1.770043834800798E-03, -4.623674527091179E-03, -3.126897652205456E-04,
2462740.500000000, A.D. 2030-Aug-27 00:00:00.0000, -3.848123518263211E+00, -3.853715358154505E+00, -5.417532568267730E-02,  1.842155911437880E-03, -4.553891681194677E-03, -3.115974134825695E-04,
2462750.500000000, A.D. 2030-Sep-06 00:00:00.0000, -3.829346049461264E+00, -3.898904754755194E+00, -5.728566939691188E-02,  1.913154604637901E-03, -4.483963408923286E-03, -3.104646451202585E-04,
2462760.500000000, A.D. 2030-Sep-16 00:00:00.0000, -3.809864045570844E+00, -3.943394141310055E+00, -6.038448586387746E-02,  1.983067450338376E-03, -4.413889612494552E-03, -3.092920583379145E-04,
2462770.500000000, A.D. 2030-Sep-26 00:00:00.0000, -3.789688230803816E+00, -3.987182059929910E+00, -6.347137962930285E-02,  2.051921163638416E-03, -4.343669676448508E-03, -3.080801894178892E-04,
2462780.500000000, A.D. 2030-Oct-06 00:00:00.0000, -3.768829066355628E+00, -4.030267044007127E+00, -6.654596032164328E-02,  2.119741631979895E-03, -4.273302474208014E-03, -3.068295196877103E-04,
2462790.500000000, A.D. 2030-Oct-16 00:00:00.0000, -3.747296758698479E+00, -4.072647613163809E+00, -6.960784213266782E-02,  2.186553912359053E-03, -4.202786380812138E-03, -3.055404813663642E-04,
2462800.500000000, A.D. 2030-Oct-26 00:00:00.0000, -3.725101267886497E+00, -4.114322268347153E+00, -7.265664335107910E-02,  2.252382231795766E-03, -4.132119289043636E-03, -3.042134623296611E-04,
2462810.500000000, A.D. 2030-Nov-05 00:00:00.0000, -3.702252315835861E+00, -4.155289487091937E+00, -7.569198593888563E-02,  2.317249992021348E-03, -4.061298626535700E-03, -3.028488099356845E-04,
2462820.500000000, A.D. 2030-Nov-15 00:00:00.0000, -3.678759394535754E+00, -4.195547718957190E+00, -7.871349514231335E-02,  2.381179778545772E-03, -3.990321373526361E-03, -3.014468341385001E-04,
2462830.500000000, A.D. 2030-Nov-25 00:00:00.0000, -3.654631774149952E+00, -4.235095381144266E+00, -8.172079913100359E-02,  2.444193373275889E-03, -3.919184081403551E-03, -3.000078100572611E-04,
2462840.500000000, A.D. 2030-Dec-05 00:00:00.0000, -3.629878510979522E+00, -4.273930854304288E+00, -8.471352866069412E-02,  2.506311769467069E-03, -3.847882891990581E-03, -2.985319801176412E-04,
2462850.500000000, A.D. 2030-Dec-15 00:00:00.0000, -3.604508455269370E+00, -4.312052478540272E+00, -8.769131675548131E-02,  2.567555187832413E-03, -3.776413557064928E-03, -2.970195558344793E-04,
2462860.500000000, A.D. 2030-Dec-25 00:00:00.0000, -3.578530258850475E+00, -4.349458549601237E+00, -9.065379840622304E-02,  2.627943093317516E-03, -3.704771457032495E-03, -2.954707192620277E-04,
2462870.500000000, A.D. 2031-Jan-04 00:00:00.0000, -3.551952382609462E+00, -4.386147315255890E+00, -9.360061028211726E-02,  2.687494212869030E-03, -3.632951618247542E-03, -2.938856242019445E-04,
2462880.500000000, A.D. 2031-Jan-14 00:00:00.0000, -3.524783103778550E+00, -4.422116971835689E+00, -9.653139045349249E-02,  2.746226553369342E-03, -3.560948729568194E-03, -2.922643972299689E-04,
2462890.500000000, A.D. 2031-Jan-24 00:00:00.0000, -3.497030523047780E+00, -4.457365660936143E+00, -9.944577812363317E-02,  2.804157419351239E-03, -3.488757157231159E-03, -2.906071384706978E-04,
2462900.500000000, A.D. 2031-Feb-03 00:00:00.0000, -3.468702571498034E+00, -4.491891466255732E+00, -1.023434133672708E-01,  2.861303431195736E-03, -3.416370957568260E-03, -2.889139221742270E-04,
2462910.500000000, A.D. 2031-Feb-13 00:00:00.0000, -3.439807017349692E+00, -4.525692410553958E+00, -1.052239368742707E-01,  2.917680543723906E-03, -3.343783888226119E-03, -2.871847971904649E-04,
2462920.500000000, A.D. 2031-Feb-23 00:00:00.0000, -3.410351472525689E+00, -4.558766452715972E+00, -1.080869896976896E-01,  2.973304064641244E-03, -3.270989418286288E-03, -2.854197873670046E-04,
2462930.500000000, A.D. 2031-Mar-05 00:00:00.0000, -3.380343399032625E+00, -4.591111484913038E+00, -1.109322130053937E-01,  3.028188672432141E-03, -3.197980737301810E-03, -2.836188918633485E-04,
2462940.500000000, A.D. 2031-Mar-15 00:00:00.0000, -3.349790115166563E+00, -4.622725329847454E+00, -1.137592478343645E-01,  3.082348433517845E-03, -3.124750763106806E-03, -2.817820853708028E-04,
2462950.500000000, A.D. 2031-Mar-25 00:00:00.0000, -3.318698801550386E+00, -4.653605738067903E+00, -1.165677348466996E-01,  3.135796818875458E-03, -3.051292148043044E-03, -2.799093182373268E-04,
2462960.500000000, A.D. 2031-Apr-04 00:00:00.0000, -3.287076507005485E+00, -4.683750385340027E+00, -1.193573140867088E-01,  3.188546720524963E-03, -2.977597283974577E-03, -2.780005165799688E-04,
2462970.500000000, A.D. 2031-Apr-14 00:00:00.0000, -3.254930154262945E+00, -4.713156870065876E+00, -1.221276247392434E-01,  3.240610466944029E-03, -2.903658307053399E-03, -2.760555824034275E-04,
2462980.500000000, A.D. 2031-Apr-24 00:00:00.0000, -3.222266545527695E+00, -4.741822710746189E+00, -1.248783048887875E-01,  3.291999837172976E-03, -2.829467101332505E-03, -2.740743936260562E-04,
2462990.500000000, A.D. 2031-May-04 00:00:00.0000, -3.189092367905046E+00, -4.769745343471204E+00, -1.276089912784433E-01,  3.342726074302731E-03, -2.755015300927019E-03, -2.720568040472666E-04,
2463000.500000000, A.D. 2031-May-14 00:00:00.0000, -3.155414198695023E+00, -4.796922119428066E+00, -1.303193190685495E-01,  3.392799898388853E-03, -2.680294291255926E-03, -2.700026433066458E-04,
2463010.500000000, A.D. 2031-May-24 00:00:00.0000, -3.121238510561661E+00, -4.823350302417479E+00, -1.330089215948231E-01,  3.442231518493463E-03, -2.605295209664561E-03, -2.679117168297723E-04,
2463020.500000000, A.D. 2031-Jun-03 00:00:00.0000, -3.086571676587297E+00, -4.849027066373331E+00, -1.356774301257776E-01,  3.491030643615882E-03, -2.530008945364971E-03, -2.657838057261803E-04,
2463030.500000000, A.D. 2031-Jun-13 00:00:00.0000, -3.051419975223430E+00, -4.873949492876974E+00, -1.383244736186776E-01,  3.539206492472120E-03, -2.454426138327752E-03, -2.636186665940469E-04,
2463040.500000000, A.D. 2031-Jun-23 00:00:00.0000, -3.015789595147632E+00, -4.898114568652327E+00, -1.409496784729445E-01,  3.586767802670522E-03, -2.378537176482925E-03, -2.614160312087788E-04,
2463050.500000000, A.D. 2031-Jul-03 00:00:00.0000, -2.979686640028159E+00, -4.921519183025842E+00, -1.435526682802162E-01,  3.633722839991868E-03, -2.302332191735749E-03, -2.591756061825972E-04,
2463060.500000000, A.D. 2031-Jul-13 00:00:00.0000, -2.943117133198035E+00, -4.944160125346359E+00, -1.461330635710275E-01,  3.680079407065155E-03, -2.225801055970299E-03, -2.568970726221620E-04,
2463070.500000000, A.D. 2031-Jul-23 00:00:00.0000, -2.906087022246979E+00, -4.966034082363254E+00, -1.486904815578432E-01,  3.725844851162083E-03, -2.148933376633077E-03, -2.545800857410686E-04,
2463080.500000000, A.D. 2031-Aug-02 00:00:00.0000, -2.868602183539135E+00, -4.987137635558424E+00, -1.512245358742142E-01,  3.771026071214103E-03, -2.071718491983017E-03, -2.522242744826777E-04,
2463090.500000000, A.D. 2031-Aug-12 00:00:00.0000, -2.830668426665924E+00, -5.007467258430296E+00, -1.537348363103122E-01,  3.815629523705992E-03, -1.994145466244792E-03, -2.498292411700401E-04,
2463100.500000000, A.D. 2031-Aug-22 00:00:00.0000, -2.792291498846704E+00, -5.027019313728205E+00, -1.562209885449424E-01,  3.859661227204872E-03, -1.916203084478372E-03, -2.473945611422956E-04,
2463110.500000000, A.D. 2031-Sep-01 00:00:00.0000, -2.753477089290942E+00, -5.045790050632601E+00, -1.586825938736401E-01,  3.903126765548594E-03, -1.837879846815783E-03, -2.449197823283821E-04,
2463120.500000000, A.D. 2031-Sep-11 00:00:00.0000, -2.714230833534536E+00, -5.063775601872911E+00, -1.611192489320354E-01,  3.946031289875166E-03, -1.759163961672593E-03, -2.424044247197855E-04,
2463130.500000000, A.D. 2031-Sep-21 00:00:00.0000, -2.674558317759390E+00, -5.080971980770126E+00, -1.635305454133936E-01,  3.988379520090020E-03, -1.680043337447985E-03, -2.398479797452357E-04,
2463140.500000000, A.D. 2031-Oct-01 00:00:00.0000, -2.634465083098890E+00, -5.097375078191407E+00, -1.659160697798218E-01,  4.030175746136376E-03, -1.600505573482462E-03, -2.372499096402567E-04,
2463150.500000000, A.D. 2031-Oct-11 00:00:00.0000, -2.593956629935525E+00, -5.112980659414189E+00, -1.682754029670764E-01,  4.071423828170385E-03, -1.520537950897863E-03, -2.346096467776021E-04,
2463160.500000000, A.D. 2031-Oct-21 00:00:00.0000, -2.553038422202531E+00, -5.127784360894018E+00, -1.706081200821148E-01,  4.112127195688701E-03, -1.440127422386271E-03, -2.319265928877033E-04,
2463170.500000000, A.D. 2031-Oct-31 00:00:00.0000, -2.511715891697218E+00, -5.141781686924323E+00, -1.729137900924738E-01,  4.152288846100599E-03, -1.359260600872461E-03, -2.292001182117779E-04,
2463180.500000000, A.D. 2031-Nov-10 00:00:00.0000, -2.469994442411263E+00, -5.154968006179045E+00, -1.751919755070085E-01,  4.191911342729930E-03, -1.277923747492231E-03, -2.264295606240967E-04,
2463190.500000000, A.D. 2031-Nov-20 00:00:00.0000, -2.427879454884902E+00, -5.167338548132870E+00, -1.774422320477085E-01,  4.230996811984698E-03, -1.196102759155692E-03, -2.236142247212812E-04,
2463200.500000000, A.D. 2031-Nov-30 00:00:00.0000, -2.385376290594752E+00, -5.178888399355178E+00, -1.796641083121422E-01,  4.269546939420267E-03, -1.113783155709979E-03, -2.207533808548266E-04,
2463210.500000000, A.D. 2031-Dec-10 00:00:00.0000, -2.342490296387249E+00, -5.189612499672492E+00, -1.818571454257999E-01,  4.307562964564793E-03, -1.030950066377376E-03, -2.178462640717634E-04,
2463220.500000000, A.D. 2031-Dec-20 00:00:00.0000, -2.299226808968302E+00, -5.199505638189183E+00, -1.840208766833742E-01,  4.345045674977873E-03, -9.475882149636057E-04, -2.148920729754185E-04,
2463230.500000000, A.D. 2031-Dec-30 00:00:00.0000, -2.255591159454974E+00, -5.208562449157543E+00, -1.861548271786673E-01,  4.381995399650995E-03, -8.636819047704774E-04, -2.118899685953383E-04,
2463240.500000000, A.D. 2032-Jan-09 00:00:00.0000, -2.211588678000984E+00, -5.216777407697980E+00, -1.882585134230208E-01,  4.418412000724739E-03, -7.792150035430697E-04, -2.088390732019632E-04,
2463250.500000000, A.D. 2032-Jan-19 00:00:00.0000, -2.167224698513826E+00, -5.224144825363894E+00, -1.903314429512631E-01,  4.454294863529434E-03, -6.941709273253476E-04, -2.057384689925315E-04,
2463260.500000000, A.D. 2032-Jan-29 00:00:00.0000, -2.122504563478194E+00, -5.230658845537909E+00, -1.923731139139141E-01,  4.489642885314618E-03, -6.085326228604648E-04, -2.025871966613231E-04,
2463270.500000000, A.D. 2032-Feb-08 00:00:00.0000, -2.077433628898083E+00, -5.236313438644625E+00, -1.943830146545304E-01,  4.524454462805265E-03, -5.222825484906403E-04, -1.993842538517379E-04,
2463280.500000000, A.D. 2032-Feb-18 00:00:00.0000, -2.032017269368635E+00, -5.241102397164831E+00, -1.963606232708938E-01,  4.558727478721891E-03, -4.354026535623024E-04, -1.961285934746638E-04,
2463290.500000000, A.D. 2032-Feb-28 00:00:00.0000, -1.986260883287530E+00, -5.245019330437231E+00, -1.983054071587425E-01,  4.592459287343872E-03, -3.478743565909842E-04, -1.928191218980935E-04,
2463300.500000000, A.D. 2032-Mar-09 00:00:00.0000, -1.940169898216167E+00, -5.248057659236737E+00, -2.002168225368040E-01,  4.625646698962883E-03, -2.596785223892255E-04, -1.894546970242572E-04,
2463310.500000000, A.D. 2032-Mar-19 00:00:00.0000, -1.893749776401547E+00, -5.250210610118367E+00, -2.020943139522553E-01,  4.658285963323343E-03, -1.707954381429328E-04, -1.860341263124519E-04,
2463320.500000000, A.D. 2032-Mar-29 00:00:00.0000, -1.847006020470375E+00, -5.251471209521196E+00, -2.039373137664807E-01,  4.690372751506988E-03, -8.120478952858176E-05, -1.825561648134089E-04,
2463330.500000000, A.D. 2032-Apr-08 00:00:00.0000, -1.799944179317612E+00, -5.251832277633389E+00, -2.057452416207448E-01,  4.721902135073582E-03,  9.114363461950435E-06, -1.790195130888611E-04,
2463340.500000000, A.D. 2032-Apr-18 00:00:00.0000, -1.752569854216776E+00, -5.251286422007468E+00, -2.075175038800647E-01,  4.752868562675474E-03,  1.001836124450037E-04, -1.754228149326843E-04,
2463350.500000000, A.D. 2032-Apr-28 00:00:00.0000, -1.704888705174490E+00, -5.249826030905989E+00, -2.092534930534033E-01,  4.783265834646727E-03,  1.920252286182903E-04, -1.717646549176908E-04,
2463360.500000000, A.D. 2032-May-08 00:00:00.0000, -1.656906457548795E+00, -5.247443266358164E+00, -2.109525871885539E-01,  4.813087075632619E-03,  2.846621925601251E-04, -1.680435557911237E-04,
2463370.500000000, A.D. 2032-May-18 00:00:00.0000, -1.608628908952047E+00, -5.244130056910186E+00, -2.126141492402081E-01,  4.842324704982839E-03,  3.781182256737947E-04, -1.642579757082137E-04,
2463380.500000000, A.D. 2032-May-28 00:00:00.0000, -1.560061936462763E+00, -5.239878090052607E+00, -2.142375264093613E-01,  4.870970404500089E-03,  4.724178233868960E-04, -1.604063052591656E-04,
2463390.500000000, A.D. 2032-Jun-07 00:00:00.0000, -1.511211504174231E+00, -5.234678804304238E+00, -2.158220494516966E-01,  4.899015083377038E-03,  5.675862908397051E-04, -1.564868642259410E-04,
2463400.500000000, A.D. 2032-Jun-17 00:00:00.0000, -1.462083671105042E+00, -5.228523380923546E+00, -2.173670319522388E-01,  4.926448841013216E-03,  6.636497815907466E-04, -1.524978981037226E-04,
2463410.500000000, A.D. 2032-Jun-27 00:00:00.0000, -1.412684599491976E+00, -5.221402735223879E+00, -2.188717695644587E-01,  4.953260927520358E-03,  7.606353379144255E-04, -1.484375744614946E-04,
2463420.500000000, A.D. 2032-Jul-07 00:00:00.0000, -1.363020563494433E+00, -5.213307507478741E+00, -2.203355392117931E-01,  4.979439700814320E-03,  8.585709326802454E-04, -1.443039790510412E-04,
